grupo,n,advertencia,etiqueta,umbral,prevalencia_real,TP,TN,FP,FN,accuracy,precision,recall,f1,f2,roc_auc,pr_auc,balanced_accuracy,specificity,fpr,fnr,mcc,brier,area_FP_ha,area_FN_ha,area_error_ha
Amatitlan,399646,,Amatitlan,0.9407730597461879,0.1451184298103822,45984,340932,718,12012,0.9681468099267853,0.984625926084536,0.792882267742603,0.8784121950753596,0.8250145324845883,0.9966189152999719,0.982286134694791,0.8953903509062788,0.9978984340699546,0.002101565930045368,0.20711773225739707,0.8670120908915867,0.019039561972022057,28.72,480.48,509.2
Atitlan,3356864,,Atitlan,0.9407730597461879,0.0006404787325313149,776,3354635,79,1374,0.9995671555356428,0.9076023391812865,0.36093023255813955,0.5164725457570716,0.4103648863035431,0.9980095714255667,0.7426153778714472,0.6804533418029147,0.99997645104769,2.3548952310092605e-05,0.6390697674418605,0.5721992569923688,0.00040408465429209173,3.16,54.96,58.120000000000005
